Algoritmo,Tamanho do número,Número gerado,Tempo para gerar em µs
Additive Lagged Fibonacci,256 bits,55790744590219729534007266294789429408007374287924724194906030529902638788805,0.39999940781854093
Additive Lagged Fibonacci,256 bits,8175381828090429376929706485745209253785653969796202067441046494458766954866,0.39999940781854093
Additive Lagged Fibonacci,256 bits,63774713158388045522868212745296049854121992116625036187013590600673035561293,0.39999940781854093
Additive Lagged Fibonacci,256 bits,59037856720361432653798214652250534775361970890015533211764001929763138559220,0.39999940781854093
Additive Lagged Fibonacci,256 bits,53561676995202444223698602877084178143838788702948233727228871060335343991304,0.39999940781854093
Additive Lagged Fibonacci,256 bits,29757765287899933158484847646492262830592848681686614612613068301898112306783,0.2999986463692039
Additive Lagged Fibonacci,256 bits,111015272347232248930946538036421786611475227202475029519445293450422680773688,0.2999986463692039
Additive Lagged Fibonacci,256 bits,11609536399415728039449363751550758872618797444487259840944952498460768599685,0.39999940781854093
Additive Lagged Fibonacci,256 bits,109352421585422173757705869171873607551846162990872957922134901590237982780109,0.300002284348011
Additive Lagged Fibonacci,256 bits,37933147115990362535414554132237472084378502651482816680054114796356879261649,0.400003045797348
Additive Lagged Fibonacci,256 bits,58997896268304099030243765773029928612327234653459501667001300043182586695045,0.39999940781854093
Additive Lagged Fibonacci,256 bits,70647393119777160693247578403801293647980768334502793052708954428223907158905,0.2999986463692039
Additive Lagged Fibonacci,256 bits,47122009343308422557833487040269877842414967028180627609906188642660197131477,0.39999940781854093
Additive Lagged Fibonacci,256 bits,67690912403890295693899401778729734914971351333169431292667183098254991568432,0.400003045797348
Additive Lagged Fibonacci,256 bits,54221079378220152537619318800763807370532477190293967146989009485692137828797,0.39999940781854093
Additive Lagged Fibonacci,256 bits,82256929519192888732696942155352052520599565778990052893653906926684675758590,0.2999986463692039
Additive Lagged Fibonacci,256 bits,40682341691414400891968371203455577540991145353413021492583506224985050271650,0.39999940781854093
Additive Lagged Fibonacci,256 bits,105624059519880658229313955910967206999349853984652247972721297894611870830081,0.2999986463692039
Additive Lagged Fibonacci,256 bits,113218975646524251567863084573793735982859711843753468813990309528874724523842,0.300002284348011
Additive Lagged Fibonacci,512 bits,747693142735107214362340406316018647683332798567865098276200184591886378827421227189457484250177905591427806715421350023389743146688249463933842343661668,0.700001692166552
Additive Lagged Fibonacci,512 bits,5857316645934214691992002140598054017216669423760346351656891794780601533963351976289203936780548476527497678949418861928242662159342693364210002763021170,0.6000009307172149
Additive Lagged Fibonacci,512 bits,8453639887071815942679993579687641403005472616754901576623688039596930754156479568864571533926934453907613425124995109099018865047439673137463109518933975,0.39999940781854093
Additive Lagged Fibonacci,512 bits,4821404369400634149657126739906584401399469605179836955847747319970788330365708028301815572575199733111877975555532764995283993020223779006606516446591682,0.5000001692678779
Additive Lagged Fibonacci,512 bits,10132606233450333069105385009538242731327826869594021235595381340290921489986120255788271181752614381637157640739508188435034028739656970122602071950393281,0.39999940781854093
Additive Lagged Fibonacci,512 bits,1843117363549661017602507592934000767079043391935434991201553063368646007315022490404816407192555919743172336543838730794093526682015838682860216955562993,0.5000001692678779
Additive Lagged Fibonacci,512 bits,11608883781535877963863486063227855257408519311388438401370344429972788474793665911215483721649476987890466240326301143390917173141753639995882891043366054,0.39999940781854093
Additive Lagged Fibonacci,512 bits,399223967133937423768633571923684284235794528206185469314881146223569345049445947891157396835125248265593539030884639642701193005198297631744246388541121,0.5000001692678779
Additive Lagged Fibonacci,512 bits,10880299376185440283467725415854261379011159668161886333871581524882807868813541482977728666002792287228585447454929538458423771886345219586535914294054949,0.300002284348011
Additive Lagged Fibonacci,512 bits,7700434009483875709594509733532054784295712815695781342858444858149247541278374466694020343973104396270670015493257592722336188841358532047070219718584163,0.2999986463692039
Additive Lagged Fibonacci,512 bits,6654715738665096806969454644709650532934626107550946600270471025847955198876598503278180957409508014108047807264810201636182155377246743186912351556215933,0.5000001692678779
Additive Lagged Fibonacci,512 bits,5220628336534571573425760311830268685635264133386022425162628466194357675415153976192972969410324981377471514586417404637985186025422076638350762835132803,0.400003045797348
Additive Lagged Fibonacci,512 bits,7605097679693176252999085427186657982859620717163514191743401421451965328726114761964125549588503241175711230007951676039703917814055619762704337238364134,0.39999940781854093
Additive Lagged Fibonacci,512 bits,9543551373033536727197017326466055551374756207631216334059997921517893548593396957098836751165660316013842352037096323516429715523374370729930436674147156,0.39999940781854093
Additive Lagged Fibonacci,512 bits,4855791590258377671258915709731659662863779598346991623917254012098979643596717437691790380892081574308482189404625294173345445707053813236361593593497891,0.5000001692678779
Additive Lagged Fibonacci,512 bits,5619852303668508997194393883753952969871058661592207894477509612417927020464599924084130366245450229643065053617302044280686379030620374270095009223673924,0.300002284348011
Additive Lagged Fibonacci,512 bits,5077589125936019436892785844835073234391414564733007147891421502613009167466109268139979917424392100714264819276395163644373806888454269402806602526334987,0.5000001692678779
Additive Lagged Fibonacci,512 bits,3836177452574815337217502061792264208191103202734604299194881335945377059798224446990982796971861284594480509343867865385012021552786332830567007386647223,0.400003045797348
Additive Lagged Fibonacci,512 bits,11510507328923474478228370354441310195798405705897938224187725037946934842473315940969971338301589588416529996669435495809527601084300556423273945149713824,0.39999940781854093
Additive Lagged Fibonacci,512 bits,10840480640203080570620154195584221655506322794978230319640138078612284695879753900277103335655775211020536568203719448918671565056042450908445772058806727,0.2999986463692039
Additive Lagged Fibonacci,512 bits,12682686805629195689891871272021731217251035281896521339634822924064974496192224030104105467012895341889976049284346839684077724702509889165510939764699121,0.2999986463692039
Additive Lagged Fibonacci,512 bits,13379728825608352064414519388258319759565859410365820633254879257463270608391621404089819548137521600608322861380964188901441737076160703560497444060794379,0.39999940781854093
Additive Lagged Fibonacci,512 bits,2958490989239255049913261065967123731182819483652536470381417606324150455996486401859887421026767735034980327887574739129119163979407799713201889737127619,0.5000001692678779
Additive Lagged Fibonacci,512 bits,3052525013928992468240523081132328497898015635978044836394086247308447686270806847559359403734322012973569763634535442345604061274716255232107132276396555,0.5000001692678779
Additive Lagged Fibonacci,512 bits,4352468001622618027210632118650958324163084026037135109802682982956219633584786321442211086270384014914209010374255952474697648779017588621883893284950012,0.39999940781854093
Additive Lagged Fibonacci,512 bits,3808098348240570302057996451844737840277596792508031554726199149686883638116298874278928046942479457512771512538346003432699875817000466444630802441357506,0.39999940781854093
Additive Lagged Fibonacci,512 bits,1061190388220132428567606422202587799501859368958081316845581200549321268396255366027984461161453895761478466370524184084892882251761786190042185880757347,0.5000001692678779
Additive Lagged Fibonacci,512 bits,485197724189475939286652278510704025924972610363881778310662882198968352077013771034588441223193796304074473651768840410521743518812136194119255329119186,0.5000001692678779
Additive Lagged Fibonacci,512 bits,3627346877309216617528478392466843413934753487341263071713944463299430099703463374744442255116375929114153201472116741305021490669580907840961184043565037,0.39999940781854093
Additive Lagged Fibonacci,512 bits,3780019243906325266898490841897211472364090382281458810257516963428390216434373301566873296913097630431062515732824141480387730081214600058694597496067789,0.5000001692678779
Additive Lagged Fibonacci,512 bits,4019681377459387478480867488169711530684678852610617787226998806873471724392741767887871882188221630796458794258098923214012046231169585903244075617884966,0.39999940781854093
Additive Lagged Fibonacci,512 bits,3537722738118468407527175359643032523822988246341926614704749129507416038347820618593947844957515809277644237286304282756125804793528391426226387605515741,0.39999940781854093
Additive Lagged Fibonacci,512 bits,7979814878931834644739110511117801738097837513378398181516627446255649733288249696186653341386759944028362211846372693779719139448598496462845077328515049,0.39999940781854093
Additive Lagged Fibonacci,512 bits,7588117592146895568956487293741949312641687174789490364983716113115273854550672175845801343855577087943834028271170144913087605898215066503325399937425295,0.2999986463692039
Additive Lagged Fibonacci,512 bits,5080871765679519907048473910372299330186538221568699104072580007422792992788997133915856343349675526557937260628623107298904928482931372093286261498642313,0.300002284348011
Additive Lagged Fibonacci,512 bits,4022920462307944346813827638153736549747960856705808393015412011706384390424834389628536286180709605581718710938073123166647548312340527620345642934634927,0.400003045797348
Additive Lagged Fibonacci,512 bits,11607161756241051262267588903584645152032591000719661253230571909555079832991713070931095596503135873142515413318489435084740630118179404303806261372080086,0.300002284348011
Additive Lagged Fibonacci,512 bits,11368136836053220835854978135639160785005777557070949175241233076543664070985045477412674640768674718374896544003994286393475335979429666562019997433493084,0.2999986463692039
Additive Lagged Fibonacci,512 bits,9100553143138907385529341398542010860871217074179316891299578814296264717181738901803728225537897157354396054886722030512916974714100957996530337116527279,0.2999986463692039
Additive Lagged Fibonacci,512 bits,7560643200426412754341002997796769073570949103047735007720161141213800428772655008222484131138225414859362948224377405922773353105868919046572030540150668,0.39999940781854093
Additive Lagged Fibonacci,512 bits,6179168705230288807432674416496600762651062693505666057023637912088965536206415790315874639722992389480845766978376078010705886754831330820217689694511039,0.5000001692678779
Additive Lagged Fibonacci,512 bits,5548446498257519305237440431175263970168098911268046162501387745937173895462170676456601686457348378628698714088678380452809059065698163118911748364834283,0.39999940781854093
Additive Lagged Fibonacci,512 bits,773616978875830193003790310708464063578389475155622617648597377997293679897189058917710270720669256222301457328859086958068020385085760143382949609085496,0.6000009307172149
Additive Lagged Fibonacci,512 bits,11583563662734357101154830635950505623318909959753543400735573152920184819197489397851020417318935020441081659162450529089420901418209446666917673474785595,0.300002284348011
Additive Lagged Fibonacci,512 bits,4378522531528742970126238321875399787204287873632933932530648377922281339124581884445095938059224834933329322110379462241692634061064165177590302060507029,0.5000001692678779
Additive Lagged Fibonacci,512 bits,3508775404368143041518393568608578627694510647746601960019059378759073936373669177067402029059119669313563399906186615992530512233181259734498096792243271,0.39999940781854093
Additive Lagged Fibonacci,512 bits,9874170122014737578533131709250474924449606549334939508948176192293558397078927960721438496258566413576697512215581117470984995099186718139913286725612775,0.39999940781854093
Additive Lagged Fibonacci,512 bits,5736398933218172755921808635541428569410493242208885030732172850412221217896597429271630250290257007610412749200341884158440371712131795767056055008852167,0.400003045797348
Additive Lagged Fibonacci,512 bits,10557691236759031777558912738372000549855350567138599989554286290011246875330997674760970577782217224414175089088755540252398520815895495997807991755018068,0.2999986463692039
Additive Lagged Fibonacci,512 bits,9057221902625662346755833999783842597862609559014648122520447124696247831835839853524003715516468047942262113994864996445339571298879422853409845157077554,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,85033938841742395313706313910622765494798112960042073151406506335989983335136504606837034629059513437060474671895937147503484179214131581956141683656909138941939509837812608431191949682683357916873689304410873814972140203193827009592613706538411451049718071791755538807142907960146057408864936503746621032454,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,135890936156564717216037253804578403374718970502388171664156215863120920986663781131386992030254759386636025542043717725122789669965285504058323480313690293453324163472650535726674703883355615854480606941611901308634284040446278381092422524733927068327730001449766139808521831733085623435881939678714725793226,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,158197957739092778067144614091179853970541569808332288893119159992160721199150487216480449106981532918230231262139395412828986303735755601670434689915519770816888489764573123819160917544005679321804917393396802438911990162113273163083238526654731010141130648467923447271192618486799273594571198802950701434269,0.2999986463692039
Additive Lagged Fibonacci,1024 bits,108273527734428564756393898479013043473727367617922225942502641213282394422839776901915906025504655715531350865008549246354155061105850864213139208659044740536826207519473473964750302021419920198490417767214318859455908365785468514460832965234685470909491298342914686465274092939293074747636924992927833994997,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,109834760959806066675412826147511802238696651994839226707356401695756644686204327415089875852280840231077323924097482902871002743710643881274514790413380784371127455912020920960882885428655041430493561654054707154359525522602332605468082345788728393321084012444619398707014139653466304477739422320794213796405,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,17649219184211632482056323975458545380435213616640038392745717876840207775927787820413343578468445721553680706472445471925967763750490394500121301530415876197681869927553399276843594731175990845987190257525757553266687037480631100762190139316426878573770698928091919740180658484619366997694321617970488224542,0.700001692166552
Additive Lagged Fibonacci,1024 bits,42485722955679003837048079394533012622521152647434549686387292298677269171514940080058108371538995090969055280414654723335979790737368623559043694202528994324249809266732452864968192431746695726505709950703337400904843142879623311563056041075221439045186941972847948267732781540246513893144323939998456507878,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,154568272737270398342456857520786053082001460558535565679845226014266112909847476906082893061726595586665799085659701844943571553264010411277147000392161849798829872757690421669663250109997956098342562066009837856927686903717921605866640788844342191151350747085344705956534407909703265832340786071469754040715,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,15099386315316871216188620979232094371697067060650642585332826874013952215839868889218433158932817647017684716122026692715697154110358840737809043430815798935299072324968044115772615510092305227914168006380575200493515043453696733586782941786312607207451573551788639274209801675132645581769002494916610691643,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,153540155340776349698093577780036948755154184119028210056901933739961128762591568951800335608723205108189706248516163197048757433715775898558444781844106169651006033400203935003518298614531606700467797199137658861900971077926909481854612664050353946901500700377858059548702490217704990433576261296685214017768,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,20914367208540191131262174406810393231265024561536181306076371133105314565164464163830080156112991988079172662682656778506176325658707602736630953478574640763370405606440091407826890374506280928857544392015134070978682622650433593172381457189125212022967079756185097298978154088566071182880166413324933804931,0.5999972927384079
Additive Lagged Fibonacci,1024 bits,83072486985467372325920236920896623193931130282227134348917786069815831527186290675290321764823715281077036070796857733638936845555444652997438778411732465957888186852298410358111332530171782177379896881139150947545444587160927238853560643538200424897491534743673094181861254910516624275142354734773363898496,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,124934147275122937891601447126743896610393719055489869292689228569770596902044196304308309011213657878095008640219509595586699897821002722012323833844196583306426528236988965076655500938747346658407729660435282354853040566056029339054865287575041000528535585996408037981223941328598950059508424815710824488048,0.400003045797348
Additive Lagged Fibonacci,1024 bits,171189374524987982180149901755495494135589397735668248449647651616801336538519356772213679187191650829743386954988608668974725197466266293058566083374522045848687903327757334280361893345707597546454987456663416415167658115407540582616802803366780825475271399305949979288883148702324357431270582914655702242310,0.300002284348011
Additive Lagged Fibonacci,1024 bits,63400090164219194968310253801343405853786177208970730992463663431782583736679404243888188527651987079048227943097311501842156116396076226295674647681103635087620214873172544272795082806252976655363254342718471471883525765530056904735437498264346651068154021729033045566710935628812585076024490353323390312809,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,57871446236506179895446575362780202914134892946532042755332930926349268631532804448664737504142774846622721276585166220923718630005038441781738348164420191378950166185123346751472363038923644156269375995063983035634980808536385963246288321841715378885491771144431501898448416881740173802647784476618893801995,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,140033533590439809107790068105975990982090786116140511878022055443784549117884065193526742170146475525112693356341536288302397051931361562750132877275012382241725600561957009192428116448839651886321897666815857555346555609509726072641648229361353607735987159548196677255433743003731595641277427310627435179691,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,144960216379532741105312960456629969528945883960465801233119504199029789495609962591305537473507319916812979323633378508364692862367625569124163434579154091121926043303095784007577972358993110127469701703716069508230478510991987182997502356876307535213421588999221740597638392981549631560011487881716692122862,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,84314457372759386099572428208153799085051201770506912298540034564887898301843868407718268683764979067127400605779968280348332442054783829032305601159678275850990620479612635680621973180759257584220798734733605542862208388180490497907818955453471863091121101485218142865689089717378656258904656766648324117740,0.300002284348011
Additive Lagged Fibonacci,1024 bits,140943933221973552221366812283676826108066023228759177104250716996165100158719095123955059268966490127699757347382023954562655475560483094779177126576152657336838353037421757109583695569095426333649272876203133983180425395697313202099848965379915803782983305888104596080309671792256798077790139211392257700491,0.300002284348011
Additive Lagged Fibonacci,1024 bits,85198367379331156226460996153817414230686807277399723897281202855822470214427298365126573858952597382087588116689652526230307180937947662269609280479734841170384235374080488992781397786340904425276544375166134141361445493223292530222600406395567371101172234860018416996710438393850829395950495796714035530523,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,136380277418289132512532343133222990302737583801903392409337074658098450228628356230810739338291434725436252398750593819680628291019475239689882087314202012592846053205987633011637646103454613554471606208294480154559985944057064884140392049702261123525342477620585421646574295745394272686446714466748170227956,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,147714547536978581067882682009497204938837378979477643291003697996670482038523272651606457211416966146175628548877279782190488558450860055327980248840781910938610835352785179953417055987012234239584053077452077014745734153710547402643256453717818514159275123214251188432400025346191241334929147119971714430549,0.2999986463692039
Additive Lagged Fibonacci,1024 bits,19046065972248141343882868567554555660403218281060562586153566764781692984750936439911319450701728953202364744095796817827584336751104914068068044101098724338020625797679618584753839006772976370465565919182111249977255521891236283872224176680803945505124566347949799738810842735517255575602567358386927365270,0.5999972927384079
Additive Lagged Fibonacci,1024 bits,45462587483539374561320545180890931850979895499309578501873177141874343526810400425944838706691536886080167593159795456873914464054892602526894727115273099034341942511172012908907294633934462192145359089896985927869850420390555721390335525216093741673808883723628796012196935459102708732392566777717246572998,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,101571180311590282844914784510950486469885769868138536369026497699395563918737355689407799489391218621129117842512578970386531384572684186321198091253881979337004203084217931742913398861201629562488224959925543893952313772706589185663981296037741421575413555935220864004265442788464187941622846018840638213602,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,52259691423506376394524591138748530662090882855753898316113651403825704534866177926616248572774409192182915274785854704880031231691227261867438419360986062411833562407532330357736809566525397704351768860100676788769791859548575019077162298630463140087045714014883033058141869125090181288998447556995814411073,0.5999972927384079
Additive Lagged Fibonacci,1024 bits,159989999194221693565249680851231381768469241509819739690404283760946793143470031563866378719668219080902122091477820772390239812311588008847245170677251381674858978835101375694337534575868402704114838795385245233157680917588549485972073142060719749288107872236054395819120514527774053653392706569779185065761,0.2999986463692039
Additive Lagged Fibonacci,1024 bits,130660954862870530787781541334708346081666702776709302399154379997696813741237698791071412565644134268167755709849447983104221644992840264796504007595007940204726177885252501901688692420275366617421903465063120069231295913613848251612935931611661112774981118583647213008907373852953538128343062574431282103521,0.2999986463692039
Additive Lagged Fibonacci,1024 bits,58182144243647824584516608565271003410825655775811271504933491199761338341864748787510061505275117325445256361391779432408369906777742803518232747928609867552082362865340079478248825363410148997506748216135018279674149034421191188330460235199175307937405522871219987410892492595378744323234204155964584304342,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,20204925474253366689476754069343262239130563941000884333687268242763510767888487445514228461783839317238429943791741129411730021327670694702571237562293848972676504335452025034851645952291537824482738985467748034677375330916659540246505641807454417082970326544547923250594648532801706319092238347343304704406,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,179036065166469834909132549418785937428872459790880302276557850525728486128220968003777698170369948034104486835573617590217824149062692922915313214778350106012879604632780994279091373582641379074580404714567356483134936439479785769844297318741523694793232438584004195557931357263291309228995273928166112431031,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,176123542346409905349102086515599277932646598276018880901027557139571157268048099217016251272335671154247923303009243439978136109047732867323398734710281039239068120396424514810595987054209828809567262554960105997101146334004403973003271456827754854448790002307276009021104309312056246860735629352148528676519,0.400003045797348
Additive Lagged Fibonacci,1024 bits,159753324555238107429431393076221489880711425643949807873959988899156902260602104476917860994666335946574374203904358402794901291350426989839430839182491846889086565949558011221162224224611778559994973176060562173626462807127780373994441531236916729512819078806440851415157935383842932264857050174805222517944,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,72464616897759743084001345208091792901221446796754782649800919646589215302754665372130477034558248509421345218577595834291761253018897956570009656923279911384510066742984355392588455518816935528834507845568424823447167190465234559323667940437917557170016040559430956308736517657891887608090685904339119115479,0.2999986463692039
Additive Lagged Fibonacci,1024 bits,159256750874459937701451711191114845835544003406469384693532053128942603466190036434935599567630631093886495047180045004949274192559864309269710954816127363309970690043016884697126688557263687659242160557867595947454466674725872374342457350261416206917989800135472293137104625852585646577552624168321073359576,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,127015183723048845363953108771405150652515603158497526026751855979535295203784834875379186515572269401295565132987298065423567985226156509627055311665814855066026404856811531435982459873239101307536083067938220297494291565275789343142294277898588730060420610206336923790064437226530068684243335596955586642824,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,38166155312654341241017482562590019929739383525530422105463398941185564796965890131719445177533917250899516685424744477544481429313753170864816156471627590063401035390032605423108829986775833438048638440110574684462461159206508680850988655895264800286874090993074540586103182040741960283255898001145582685070,0.5999972927384079
Additive Lagged Fibonacci,1024 bits,92669542372013109773478099277435055140352010737755666983488187889352726070643152817644705496342087826659775162369336963703491274346568651272580894485573760357186571078436380427440101471108473353317246831036172858124542521381894099570173582245371974252986367103978879559331166190693593927182924251682423819885,0.2999986463692039
Additive Lagged Fibonacci,1024 bits,158523502554698181837653741530998309902618765303119029696659822496938413788910041306004820415593043106870868002882269237508308572808140609692176738955003344945082401250932393699915842538658972614369482320349946661751252431863195262712841558462112664547871728034890190455088737177397239501712541766862961653391,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,123369412583227159940124676208101955223364503540285749654349331961373776666331970959686960465500404534423374556125148147742914325459472754457606615736621769927326631828370560970276227326202835997650262670813320525757287216937730434671652624185516347345860101829026634571221500600106599240143608619479891182127,0.6000009307172149
Additive Lagged Fibonacci,1024 bits,18150166381660857897518356559909036448653111275249572705993306682609791252067031475928828849792717176353777009457709522680592951849763538211399565014645312574719707914725131367968834610141517878590528664086131089250773283991826173371517076591354292636342659114929093761313871486105176243277591846326581065798,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,165134159269772852857479444485526848041573457534510449633289107535941941373397818189775182530900336336081120380946932797995252527365466607842590551408853671741696637821420735820028556989925408882151754676604597681571709711847128658893841522683289531423002407663409835868067683848585481535273610156021542935364,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,138010939942926528766174933643210682376365070815357757116761794468148341449599114608231942660816138179637249170190920884798792996553588296469040263131656583877285197869083793120740311494676566154158559926132536840367568424246604755581385798182701634302511017485776185352246117091503169774429809605559810875751,0.5999972927384079
Additive Lagged Fibonacci,1024 bits,70615282820044414531147265900604632514082408804552618407671106783176396064615842702357669658665137914598825809241052855507692541871212641591814496762962500615585143260316607129956467598195843185733262786666535054413428099871056896340033791543277840242930201350777260121338691888156951619551587886811253687735,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,56316321694315199138535839122499056378392494800779994811456705623795356049032921607648274027326634427253293694882454000225074381163516709076215721486272902638120743304757736791077664596917351316639167104196705773713234443198334854222505732486619092923216750108003634347417053526847136526533489847472163750868,0.39999940781854093
Additive Lagged Fibonacci,1024 bits,78034388155554371858027024684059429820127770378035459343347214267561991638540007874711410704834888141620781663444876404039954032897618636622324015254953307721115315474991630971166438859787788116015918555555764770858101550886559876990101994387834268512638264082802417187451604100799359157621178078079742618033,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,116765129011393119830898156095306518917186138224246129539991535807354079433008192781528285754001645265388003293201796764648311800547312283668369571447185804444599705695150701544353934432089444649074959294397477733280670173767337136820314246103987061687032234836080077567387608330420692971306995042798548391926,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,14215381917039983698341423029804114375649214450607710788590357586817496925446850529336152801758006427902086485494807645591817098516268773556573681860110146165143881663821682823930475323152585063930442505394849811332564634466324449537773305187966950425439792495217596452612946549783834554859840176666920732646,0.5000001692678779
Additive Lagged Fibonacci,1024 bits,74466488075976057036054195682408092827045606076029567517450012306405147301099953083577102877119351603607070704340163522905667333013280247287615286500918215212840451219482868159046499207058869195229695768282836862964007727190161027594022809077973385559559409222932728108730925012952312769811081693798744816666,0.39999940781854093
Additive Lagged Fibonacci,2048 bits,9598668291697528723678640848544164960408554298638231375836690709049621068070465682511716085032502164767022567279462174258145529793002475651775316195877721730091407876027535283669984445582001965813327869303958889265773705870748206540639961427500538973466087913729837417022791481745485344859834578377759242856870766821727877312289439008088716897312256882528410472164583276724110369755179168435796511561718716932371765025550665410004309818645212123403893435286027631811235758242664595765370049770043985127499533732227712990463488317347611670291093265617167100717675727374693714143962992398300393689507634838200094186273,0.5000001692678779
Additive Lagged Fibonacci,2048 bits,15203383284005061035565979107431865144569791222880605379663447477721815970167831214587182701047848953752835039978556006201030266790907693356752496613530745284325247370953749951700040748649213271197183453412767457929072739463247876732932389925844113344747911781254185009647086458401338669129562409000417805060570446910391563239627217735209402273088588013939466941062530259450021996148272000337311043616403920086457712821926234470061136857880980046710417193472321318478003107120902138970125898286232318124535115421061290659310790411445569805934157785912935642265268996678184385410800255690508862382974584881480363822036,0.39999940781854093
Additive Lagged Fibonacci,2048 bits,16604004522801701437026157826636530089789631890850403062341313137108587021919364981591954663530185570779653089280891061102669677504007036838924074176899619459061342653795095671674255080755422381722563145707646378405331391317245498509832070207308014725518735285910176372525493499701823813423418365205017906213977613056284025742607638239078581282251885268363252785402278704784082356552088232550592645843571874019460413185474922005423004179307386377782178221638923847788870111912419322823197487740405618482320645002812359769169285205589236582364733940022460642343032564019655084231022690785103105628667167212335180951834,0.39999940781854093
Additive Lagged Fibonacci,2048 bits,11732212343735159544071818343122525278049299523689482017139120688168373124804131006904116495737585492212546337314238068404783834855700914602553790547222154440000301295358252345904617669597652268397453763945102451117631373684289777978465780776747786691871705222864111961420860455904911999204508875219425992364964036283417521402483270736455847784562633181972796300451857554257483999083893042558100464383022669684899053388077337047206943985101108452570137309947537607874663339688097790215379181984939169848993392115898146324073276306099546668664459939665028665565040968503462171186847635871398757854538276708775774649155,0.300002284348011
Additive Lagged Fibonacci,2048 bits,17585459224561794353739520435277374566798463337906745730521441990161793865887316546132661621352292107071680822537066697791462732599622503232709976764788676063135569631399260002387881697247141278687521696710100279631059523882363036373432953131799378086641879323157553624114062678795490407475549192545785093551028352990343543923928430781728949808894898869500660275735306351408608634593568402174295595555370806368259889611369328029009669212691958293113946458464017073475553569964031955809503119360740455158607303970640640065148800202495888392931619675150368588842969343971645783228974827482669720750110983731366063752474,0.400003045797348
Additive Lagged Fibonacci,2048 bits,20916111432254475226591895244096814879296520288498751420638542164871097320729432585162127959880641133193637566042535409609582259011128695358736799049396095847258671245378493141740496860987420255827725923549267960273470058281436299185077098331129147454469034893414412880537223638177073699679902269450426395221190875762562206901048406242588257279539802100365808173217879303947373730818285082822882588473813525789210688700317740205144290983340212396193201717336957242649177959427078588185031638135842958954170288307671807178186284043793859276724732919173730465017681910568813122513221949023029202524997172031722076513805,0.39999940781854093
Additive Lagged Fibonacci,2048 bits,26178769845827070176089377494626654302758654723822661476474492232878978142023755098650996724981043314104179987821693943241104994757045151229684461739424091601615350638732551890960308609003415724145163202247165551487795302259601506389655094623978307567401051473377263270392423690749434139447427339219625652854583352696191852486695532907589515313695177750766717222112273703671640562614023229791344254931179974744132115235812688194742479324350729878125557681054329239520961396934557242211859846996710178065563097624140078977995818785392488536510956253073821506554605578892111857792517272801969166298838208050729067080597,0.39999940781854093
Additive Lagged Fibonacci,2048 bits,17022173020593843000849814610844780208768235547786708404799642132832275109849012740882813958837089179041998230235916746547453692998803925608099871088931463290402707092727243249052287314461359661441486285768922856342922125495179720586938513578124834387305201685386723991897072038912351659742426887894101403473573166269273373199340187863567014716683324168833067567851124654831480510829617817792603851601271795532951299154117476248335034139105167741960420519600408171413123056388281682081965837093704006434443788047366321861333631012562135814014599678646740500655062290543929229881690945485668641654366490475101092118648,0.400003045797348
Additive Lagged Fibonacci,2048 bits,27184127516259323077418161283821539527207017636544977106358132699211414933957782228644377706384794271838703389816528872049608262392624978884485292960666397793226977507426795286057866142829143244500849566014059168896833229753111242914072914559299917060107967236887391041136854160540975752335383770923544336407899119812071421236217869789817666706207155752029070747899889628132719004348747570610092107117089523300631654636919993439013979031337170416517839893750044705286789328206696551574873169130784440286106837702868353055612288519843500063222712940767535689560645071346339497372937819880970114439618618569566157938747,0.39999940781854093
